,date,gap,gap_direction,filled
631,2020-11-02,3.0600000000000023,up,False
632,2020-11-03,3.3899999999999864,up,False
633,2020-11-04,5.300000000000011,up,False
634,2020-11-05,5.699999999999989,up,False
635,2020-11-06,-0.34000000000003183,down,True
636,2020-11-09,13.710000000000036,up,False
637,2020-11-10,-1.2300000000000182,down,True
638,2020-11-11,1.8600000000000136,up,False
639,2020-11-12,-1.2100000000000364,down,False
640,2020-11-13,1.6899999999999977,up,False
641,2020-11-16,2.8799999999999955,up,False
642,2020-11-17,-2.5300000000000296,down,False
643,2020-11-18,0.14999999999997726,up,True
644,2020-11-19,-1.1399999999999864,down,True
645,2020-11-20,-0.4700000000000273,down,False
646,2020-11-23,2.25,up,True
647,2020-11-24,2.7199999999999704,up,False
648,2020-11-25,-0.12999999999999545,down,False
649,2020-11-27,1.2099999999999795,up,True
650,2020-11-30,-1.0200000000000387,down,False
651,2020-12-01,2.930000000000007,up,False
652,2020-12-02,-1.089999999999975,down,True
653,2020-12-03,-0.13999999999998636,down,True
654,2020-12-04,0.9799999999999613,up,False
655,2020-12-07,-0.8400000000000318,down,False
656,2020-12-08,-1.2900000000000205,down,True
657,2020-12-09,0.589999999999975,up,True
658,2020-12-10,-1.1599999999999682,down,True
659,2020-12-11,-1.8600000000000136,down,False
660,2020-12-14,2.7100000000000364,up,True
661,2020-12-15,2.4399999999999977,up,False
662,2020-12-16,0.6299999999999955,up,True
663,2020-12-17,1.6399999999999864,up,False
664,2020-12-18,-1.3699999999999477,down,False
665,2020-12-21,-4.449999999999989,down,False
666,2020-12-22,0.7800000000000296,up,True
667,2020-12-23,1.0499999999999545,up,False
668,2020-12-24,0.4199999999999591,up,True
669,2020-12-28,2.840000000000032,up,False
670,2020-12-29,1.8099999999999454,up,True
671,2020-12-30,0.8599999999999568,up,False
672,2020-12-31,0.20999999999997954,up,True
673,2021-01-04,0.7599999999999909,up,True
674,2021-01-05,-0.7599999999999909,down,True
675,2021-01-06,-1.5499999999999545,down,True
676,2021-01-07,3.1899999999999977,up,False
677,2021-01-08,1.5199999999999818,up,True
678,2021-01-11,-3.669999999999959,down,False
679,2021-01-12,-0.37000000000000455,down,True
680,2021-01-13,-0.15999999999996817,down,True
681,2021-01-14,0.7999999999999545,up,True
682,2021-01-15,-1.75,down,False
683,2021-01-19,3.1200000000000045,up,False
684,2021-01-20,2.670000000000016,up,False
685,2021-01-21,0.8799999999999955,up,True
686,2021-01-22,-1.9399999999999977,down,False
687,2021-01-25,0.8899999999999864,up,True
688,2021-01-26,0.8400000000000318,up,True
689,2021-01-27,-3.67999999999995,down,False
690,2021-01-28,1.2700000000000387,up,False
691,2021-01-29,-1.5699999999999932,down,False
692,2021-02-01,2.9600000000000364,up,False
693,2021-02-02,3.75,up,False
694,2021-02-03,1.3550000000000182,up,True
695,2021-02-04,0.7899999999999636,up,False
696,2021-02-05,2.089999999999975,up,False
697,2021-02-08,1.509999999999991,up,False
698,2021-02-09,-0.8599999999999568,down,True
699,2021-02-10,1.660000000000025,up,True
700,2021-02-11,1.009999999999991,up,True
701,2021-02-12,-0.8100000000000023,down,True
702,2021-02-16,1.0300000000000296,up,True
703,2021-02-17,-1.9699999999999704,down,True
704,2021-02-18,-2.840000000000032,down,False
705,2021-02-19,1.1100000000000136,up,True
706,2021-02-22,-2.759999999999991,down,False
707,2021-02-23,-2.579999999999984,down,True
708,2021-02-24,-1.5,down,True
709,2021-02-25,-1.3799999999999955,down,True
710,2021-02-26,1.5300000000000296,up,True
711,2021-03-01,5.139999999999986,up,False
712,2021-03-02,0.5299999999999727,up,True
713,2021-03-03,-0.8799999999999955,down,True
714,2021-03-04,-0.12999999999999545,down,True
715,2021-03-05,3.319999999999993,up,True
716,2021-03-08,0.8300000000000409,up,True
717,2021-03-09,4.1200000000000045,up,False
718,2021-03-10,2.6100000000000136,up,False
719,2021-03-11,2.6200000000000045,up,False
720,2021-03-12,-1.2699999999999818,down,True
721,2021-03-15,0.15999999999996817,up,True
722,2021-03-16,0.5699999999999932,up,True
723,2021-03-17,-1.3600000000000136,down,True
724,2021-03-18,-2.849999999999966,down,False
725,2021-03-19,-1.75,down,False
726,2021-03-22,0.19999999999998863,up,False
727,2021-03-23,-0.9399999999999977,down,True
728,2021-03-24,1.3600000000000136,up,True
729,2021-03-25,-1.3999999999999773,down,True
730,2021-03-26,1.2900000000000205,up,False
731,2021-03-29,-1.4800000000000182,down,True
732,2021-03-30,-1.2099999999999795,down,False
733,2021-03-31,0.8000000000000114,up,False
734,2021-04-01,1.7900000000000205,up,False
735,2021-04-05,2.660000000000025,up,False
736,2021-04-06,-0.39999999999997726,down,True
737,2021-04-07,-0.160000000000025,down,True
738,2021-04-08,1.2900000000000205,up,False
739,2021-04-09,-0.3299999999999841,down,True
740,2021-04-12,-0.6899999999999977,down,True
741,2021-04-13,-0.37000000000000455,down,True
742,2021-04-14,-0.03000000000002956,down,True
743,2021-04-15,1.900000000000034,up,False
744,2021-04-16,1.4300000000000068,up,True
745,2021-04-19,-0.8600000000000136,down,False
746,2021-04-20,-1.3199999999999932,down,False
747,2021-04-21,-0.37999999999999545,down,True
748,2021-04-22,0.12999999999999545,up,True
749,2021-04-23,0.4399999999999977,up,False
750,2021-04-26,0.839999999999975,up,False
751,2021-04-27,0.18999999999999773,up,True
752,2021-04-28,0.13999999999998636,up,True
753,2021-04-29,2.990000000000009,up,True
754,2021-04-30,-2.160000000000025,down,False
755,2021-05-03,1.8500000000000227,up,False
756,2021-05-04,-2.090000000000032,down,False
757,2021-05-05,2.1100000000000136,up,True
758,2021-05-06,0.37000000000000455,up,True
759,2021-05-07,0.75,up,False
760,2021-05-10,0.30000000000001137,up,True
761,2021-05-11,-4.699999999999989,down,False
762,2021-05-12,-3.3899999999999864,down,False
763,2021-05-13,1.1100000000000136,up,False
764,2021-05-14,3.099999999999966,up,False
765,2021-05-17,-1.4599999999999795,down,False
766,2021-05-18,0.37999999999999545,up,True
767,2021-05-19,-5.019999999999982,down,False
768,2021-05-20,0.8299999999999841,up,False
769,2021-05-21,1.8000000000000114,up,True
770,2021-05-24,2.0299999999999727,up,False
771,2021-05-25,1.1099999999999568,up,True
772,2021-05-26,0.6700000000000159,up,True
773,2021-05-27,1.240000000000009,up,False
774,2021-05-28,1.3800000000000523,up,False
775,2021-06-01,2.420000000000016,up,True
776,2021-06-02,0.8000000000000114,up,True
777,2021-06-03,-2.430000000000007,down,False
778,2021-06-04,1.9700000000000273,up,False
779,2021-06-07,0.21999999999997044,up,True
780,2021-06-08,0.8500000000000227,up,True
781,2021-06-09,0.8999999999999773,up,True
782,2021-06-10,1.329999999999984,up,True
783,2021-06-11,0.46999999999997044,up,True
784,2021-06-14,0.1500000000000341,up,True
785,2021-06-15,0.06999999999999318,up,True
786,2021-06-16,0.13999999999998636,up,True
787,2021-06-17,-0.6700000000000159,down,True
788,2021-06-18,-4.980000000000018,down,False
789,2021-06-21,2.240000000000009,up,False
790,2021-06-22,-0.01999999999998181,down,True
791,2021-06-23,0.21000000000003638,up,True
792,2021-06-24,2.0200000000000387,up,False
793,2021-06-25,0.9000000000000341,up,False
794,2021-06-28,0.339999999999975,up,True
795,2021-06-29,0.5399999999999636,up,True
796,2021-06-30,-0.5800000000000409,down,True
797,2021-07-01,0.2699999999999818,up,False
798,2021-07-02,1.2099999999999795,up,False
799,2021-07-06,0.18999999999999773,up,True
800,2021-07-07,1.0400000000000205,up,True
801,2021-07-08,-5.510000000000048,down,False
802,2021-07-09,1.8699999999999477,up,False
803,2021-07-12,-0.009999999999990905,down,True
804,2021-07-13,-0.8799999999999955,down,True
805,2021-07-14,1.7099999999999795,up,True
806,2021-07-15,-1.6000000000000227,down,False
807,2021-07-16,1.2099999999999795,up,True
808,2021-07-19,-5.420000000000016,down,False
809,2021-07-20,0.8400000000000318,up,True
810,2021-07-21,1.349999999999966,up,False
811,2021-07-22,0.06999999999999318,up,True
812,2021-07-23,1.919999999999959,up,False
813,2021-07-26,-0.37999999999999545,down,True
814,2021-07-27,-1.169999999999959,down,False
815,2021-07-28,0.9900000000000091,up,True
816,2021-07-29,1.1599999999999682,up,False
817,2021-07-30,-2.819999999999993,down,False
818,2021-08-02,1.4399999999999977,up,True
819,2021-08-03,0.6100000000000136,up,True
820,2021-08-04,-0.9700000000000273,down,False
821,2021-08-05,1.1900000000000546,up,False
822,2021-08-06,0.47999999999996135,up,False
823,2021-08-09,-0.08999999999997499,down,True
824,2021-08-10,0.3199999999999932,up,True
825,2021-08-11,1.3799999999999955,up,False
826,2021-08-12,-0.07999999999998408,down,True
827,2021-08-13,0.5199999999999818,up,False
828,2021-08-16,-1.3000000000000114,down,True
829,2021-08-17,-2.9599999999999795,down,False
830,2021-08-18,-0.7399999999999523,down,True
831,2021-08-19,-3.0,down,True
832,2021-08-20,0.21000000000003638,up,True
833,2021-08-23,1.9399999999999977,up,False
834,2021-08-24,0.5699999999999932,up,False
835,2021-08-25,0.17000000000001592,up,True
836,2021-08-26,-0.39999999999997726,down,False
837,2021-08-27,0.6700000000000159,up,False
838,2021-08-30,0.7599999999999909,up,False
839,2021-08-31,0.03999999999996362,up,True
840,2021-09-01,0.6800000000000068,up,True
841,2021-09-02,1.349999999999966,up,True
842,2021-09-03,-1.3100000000000023,down,True
843,2021-09-07,-0.2300000000000182,down,False
844,2021-09-08,-0.5800000000000409,down,True
845,2021-09-09,-0.15999999999996817,down,True
846,2021-09-10,2.0100000000000477,up,True
847,2021-09-13,3.0299999999999727,up,True
848,2021-09-14,1.25,up,True
849,2021-09-15,0.5099999999999909,up,True
850,2021-09-16,-0.4300000000000068,down,True
851,2021-09-17,-2.009999999999991,down,False
852,2021-09-20,-5.990000000000009,down,False
853,2021-09-21,2.609999999999957,up,True
854,2021-09-22,2.430000000000007,up,False
855,2021-09-23,2.159999999999968,up,False
856,2021-09-24,-1.6800000000000068,down,True
857,2021-09-27,-1.2699999999999818,down,False
858,2021-09-28,-2.829999999999984,down,False
859,2021-09-29,0.9599999999999795,up,True
860,2021-09-30,1.4599999999999795,up,True
861,2021-10-01,1.0900000000000318,up,True
862,2021-10-04,-1.259999999999991,down,False
863,2021-10-05,1.2699999999999818,up,False
864,2021-10-06,-3.740000000000009,down,True
865,2021-10-07,3.5200000000000387,up,False
866,2021-10-08,0.9200000000000159,up,True
867,2021-10-11,-0.5799999999999841,down,True
868,2021-10-12,1.25,up,True
869,2021-10-13,1.5500000000000114,up,True
870,2021-10-14,3.919999999999959,up,False
871,2021-10-15,2.349999999999966,up,False
872,2021-10-18,-1.8799999999999955,down,True
873,2021-10-19,1.740000000000009,up,False
874,2021-10-20,0.36000000000001364,up,False
875,2021-10-21,-0.5500000000000114,down,True
876,2021-10-22,-0.5300000000000296,down,True
877,2021-10-25,1.4700000000000273,up,True
878,2021-10-26,1.6800000000000068,up,False
879,2021-10-27,0.39999999999997726,up,True
880,2021-10-28,1.3800000000000523,up,False
881,2021-10-29,-2.589999999999975,down,True
882,2021-11-01,1.1000000000000227,up,True
883,2021-11-02,0.2300000000000182,up,False
884,2021-11-03,-0.4900000000000091,down,True
885,2021-11-04,0.839999999999975,up,False
886,2021-11-05,2.519999999999982,up,False
887,2021-11-08,1.599999999999966,up,False
888,2021-11-09,0.5500000000000114,up,True
889,2021-11-10,-1.6899999999999977,down,True
890,2021-11-11,1.579999999999984,up,False
891,2021-11-12,1.1899999999999977,up,False
892,2021-11-15,1.3899999999999864,up,True
893,2021-11-16,-0.3499999999999659,down,True
894,2021-11-17,-0.060000000000002274,down,True
895,2021-11-18,1.2200000000000273,up,True
896,2021-11-19,-0.339999999999975,down,True
897,2021-11-22,1.8899999999999864,up,True
898,2021-11-23,-0.029999999999972715,down,True
899,2021-11-24,-2.0,down,True
900,2021-11-26,-7.060000000000002,down,False
901,2021-11-29,7.050000000000011,up,False
902,2021-11-30,-2.740000000000009,down,False
903,2021-12-01,4.639999999999986,up,True
904,2021-12-02,-0.16999999999995907,down,True
905,2021-12-03,1.910000000000025,up,True
906,2021-12-06,2.7099999999999795,up,False
907,2021-12-07,5.890000000000043,up,False
908,2021-12-08,0.2699999999999818,up,True
909,2021-12-09,-1.4599999999999795,down,False
910,2021-12-10,2.8899999999999864,up,False
911,2021-12-13,-0.37999999999999545,down,False
912,2021-12-14,-3.4799999999999613,down,False
913,2021-12-15,0.4000000000000341,up,True
914,2021-12-16,2.079999999999984,up,True
915,2021-12-17,-4.979999999999961,down,False
916,2021-12-20,-5.310000000000002,down,False
917,2021-12-21,3.75,up,False
918,2021-12-22,0.05000000000001137,up,True
919,2021-12-23,1.1100000000000136,up,False
920,2021-12-27,1.1499999999999773,up,False
921,2021-12-28,0.35000000000002274,up,True
922,2021-12-29,-0.06999999999999318,down,True
923,2021-12-30,0.4000000000000341,up,True
924,2021-12-31,-0.7400000000000091,down,True
925,2022-01-03,0.8299999999999841,up,True
926,2022-01-04,1.5200000000000387,up,True
927,2022-01-05,-0.25,down,True
928,2022-01-06,-0.5500000000000114,down,True
929,2022-01-07,0.11000000000001364,up,True
930,2022-01-10,-3.5,down,False
931,2022-01-11,-0.2400000000000091,down,True
932,2022-01-12,1.829999999999984,up,True
933,2022-01-13,0.8600000000000136,up,True
934,2022-01-14,-3.579999999999984,down,True
935,2022-01-18,-5.079999999999984,down,False
936,2022-01-19,2.0300000000000296,up,True
937,2022-01-20,1.5199999999999818,up,True
938,2022-01-21,-1.1200000000000045,down,True
939,2022-01-24,-5.980000000000018,down,True
940,2022-01-25,-6.430000000000007,down,True
941,2022-01-26,6.1200000000000045,up,True
942,2022-01-27,4.849999999999966,up,True
943,2022-01-28,1.3199999999999932,up,True
944,2022-01-31,-0.14999999999997726,down,True
945,2022-02-01,1.3900000000000432,up,True
946,2022-02-02,2.269999999999982,up,True
947,2022-02-03,-6.260000000000048,down,False
948,2022-02-04,-0.339999999999975,down,True
949,2022-02-07,0.7099999999999795,up,True
950,2022-02-08,-0.7400000000000091,down,True
951,2022-02-09,4.439999999999998,up,False
952,2022-02-10,-5.8799999999999955,down,True
953,2022-02-11,0.37000000000000455,up,True
954,2022-02-14,-0.5600000000000023,down,True
955,2022-02-15,4.730000000000018,up,False
956,2022-02-16,-1.6899999999999977,down,True
957,2022-02-17,-3.160000000000025,down,False
958,2022-02-18,0.28000000000002956,up,True
959,2022-02-22,-2.580000000000041,down,True
960,2022-02-23,2.1899999999999977,up,True
961,2022-02-24,-11.060000000000002,down,True
962,2022-02-25,1.5600000000000023,up,True
963,2022-02-28,-5.759999999999991,down,True
964,2022-03-01,-1.5,down,True
965,2022-03-02,2.090000000000032,up,False
966,2022-03-03,2.6899999999999977,up,True
967,2022-03-04,-3.75,down,False
968,2022-03-07,-0.48999999999995225,down,False
969,2022-03-08,0.12999999999999545,up,True
970,2022-03-09,9.509999999999991,up,False
971,2022-03-10,-5.03000000000003,down,False
972,2022-03-11,2.7800000000000296,up,True
973,2022-03-14,0.6700000000000159,up,True
974,2022-03-15,2.0600000000000023,up,False
975,2022-03-16,3.890000000000043,up,True
976,2022-03-17,-1.8100000000000023,down,True
977,2022-03-18,-2.8899999999999864,down,True
978,2022-03-21,-0.27000000000003865,down,True
979,2022-03-22,1.6299999999999955,up,False
980,2022-03-23,-2.7799999999999727,down,False
981,2022-03-24,2.2099999999999795,up,False
982,2022-03-25,0.75,up,True
983,2022-03-28,-0.3199999999999932,down,True
984,2022-03-29,4.1299999999999955,up,False
985,2022-03-30,-1.1200000000000045,down,False
986,2022-03-31,-0.9000000000000341,down,False
987,2022-04-01,0.8999999999999773,up,True
988,2022-04-04,0.589999999999975,up,True
989,2022-04-05,-1.4899999999999523,down,True
990,2022-04-06,-4.430000000000007,down,False
991,2022-04-07,-0.7599999999999909,down,True
992,2022-04-08,-0.7899999999999636,down,True
993,2022-04-11,-3.6200000000000045,down,False
994,2022-04-12,3.180000000000007,up,True
995,2022-04-13,0.0999999999999659,up,True
996,2022-04-14,0.5500000000000114,up,True
997,2022-04-18,-0.9399999999999977,down,True
998,2022-04-19,-0.34000000000003183,down,True
999,2022-04-20,2.7900000000000205,up,True
1000,2022-04-21,3.5500000000000114,up,True
1001,2022-04-22,-0.8000000000000114,down,False
1002,2022-04-25,-1.8500000000000227,down,True
1003,2022-04-26,-2.930000000000007,down,False
1004,2022-04-27,1.330000000000041,up,True
1005,2022-04-28,5.160000000000025,up,False
1006,2022-04-29,-3.6499999999999773,down,False
1007,2022-05-02,-0.410000000000025,down,True
1008,2022-05-03,0.3300000000000409,up,True
1009,2022-05-04,0.6299999999999955,up,True
1010,2022-05-05,-4.089999999999975,down,False
1011,2022-05-06,-3.2299999999999613,down,True
1012,2022-05-09,-5.939999999999998,down,False
1013,2022-05-10,5.6200000000000045,up,True
1014,2022-05-11,-0.8199999999999932,down,True
1015,2022-05-12,-3.390000000000043,down,True
1016,2022-05-13,4.439999999999998,up,False
1017,2022-05-16,-1.419999999999959,down,True
1018,2022-05-17,6.3700000000000045,up,False
1019,2022-05-18,-4.519999999999982,down,False
1020,2022-05-19,-3.169999999999959,down,True
1021,2022-05-20,4.1299999999999955,up,True
1022,2022-05-23,2.930000000000007,up,False
1023,2022-05-24,-4.470000000000027,down,False
1024,2022-05-25,-1.9399999999999977,down,True
1025,2022-05-26,1.2800000000000296,up,False
1026,2022-05-27,2.75,up,False
1027,2022-05-31,-1.6499999999999773,down,True
1028,2022-06-01,2.0299999999999727,up,True
1029,2022-06-02,-0.39999999999997726,down,True
1030,2022-06-03,-4.670000000000016,down,False
1031,2022-06-06,4.430000000000007,up,False
1032,2022-06-07,-3.589999999999975,down,True
1033,2022-06-08,-1.2200000000000273,down,True
1034,2022-06-09,-1.900000000000034,down,True
1035,2022-06-10,-6.6200000000000045,down,False
1036,2022-06-13,-9.919999999999959,down,False
1037,2022-06-14,2.5400000000000205,up,True
1038,2022-06-15,3.759999999999991,up,True
1039,2022-06-16,-8.699999999999989,down,False
1040,2022-06-17,-1.6200000000000045,down,True
1041,2022-06-21,5.6299999999999955,up,False
1042,2022-06-22,-4.240000000000009,down,True
1043,2022-06-23,1.9399999999999977,up,True
1044,2022-06-24,3.859999999999957,up,False
1045,2022-06-27,1.3700000000000045,up,True
1046,2022-06-28,1.2699999999999818,up,True
1047,2022-06-29,0.4300000000000068,up,True
1048,2022-06-30,-4.2900000000000205,down,True
1049,2022-07-01,-0.34000000000003183,down,True
1050,2022-07-05,-5.4599999999999795,down,True
1051,2022-07-06,0.5400000000000205,up,True
1052,2022-07-07,1.8500000000000227,up,False
1053,2022-07-08,-1.420000000000016,down,True
1054,2022-07-11,-2.9399999999999977,down,False
1055,2022-07-12,-0.75,down,True
1056,2022-07-13,-5.550000000000011,down,True
1057,2022-07-14,-5.169999999999959,down,False
1058,2022-07-15,4.390000000000043,up,False
1059,2022-07-18,3.430000000000007,up,True
1060,2022-07-19,3.849999999999966,up,False
1061,2022-07-20,-0.029999999999972715,down,True
1062,2022-07-21,-0.7899999999999636,down,True
1063,2022-07-22,0.009999999999990905,up,True
1064,2022-07-25,1.170000000000016,up,True
1065,2022-07-26,-2.1100000000000136,down,False
1066,2022-07-27,3.230000000000018,up,False
1067,2022-07-28,1.1800000000000068,up,True
1068,2022-07-29,1.6299999999999955,up,False
1069,2022-08-01,-3.0299999999999727,down,True
1070,2022-08-02,-1.5,down,True
1071,2022-08-03,2.159999999999968,up,False
1072,2022-08-04,0.1500000000000341,up,True
1073,2022-08-05,-4.670000000000016,down,False
1074,2022-08-08,2.0400000000000205,up,True
1075,2022-08-09,-0.9499999999999886,down,False
1076,2022-08-10,7.1200000000000045,up,False
1077,2022-08-11,3.0600000000000023,up,True
1078,2022-08-12,1.5699999999999932,up,False
1079,2022-08-15,-2.0400000000000205,down,True
1080,2022-08-16,-0.9399999999999977,down,True
1081,2022-08-17,-3.490000000000009,down,True
1082,2022-08-18,0.12000000000000455,up,True
1083,2022-08-19,-2.829999999999984,down,False
1084,2022-08-22,-5.0,down,False
1085,2022-08-23,-0.5600000000000023,down,True
1086,2022-08-24,-0.35000000000002274,down,True
1087,2022-08-25,1.759999999999991,up,False
1088,2022-08-26,0.18999999999999773,up,True
1089,2022-08-29,-2.8899999999999864,down,True
1090,2022-08-30,0.9599999999999795,up,True
1091,2022-08-31,1.5699999999999932,up,True
1092,2022-09-01,-2.2200000000000273,down,True
1093,2022-09-02,3.919999999999959,up,True
1094,2022-09-06,0.8700000000000045,up,True
1095,2022-09-07,0.06999999999999318,up,True
1096,2022-09-08,-2.329999999999984,down,True
1097,2022-09-09,2.1200000000000045,up,False
1098,2022-09-12,2.3799999999999955,up,False
1099,2022-09-13,-9.370000000000005,down,False
1100,2022-09-14,0.910000000000025,up,True
1101,2022-09-15,-1.7200000000000273,down,True
1102,2022-09-16,-6.409999999999968,down,False
1103,2022-09-19,-3.410000000000025,down,True
1104,2022-09-20,-3.769999999999982,down,False
1105,2022-09-21,1.6899999999999977,up,True
1106,2022-09-22,-0.5500000000000114,down,True
1107,2022-09-23,-3.3600000000000136,down,False
1108,2022-09-26,-1.7300000000000182,down,True
1109,2022-09-27,3.8799999999999955,up,True
1110,2022-09-28,1.4600000000000364,up,True
1111,2022-09-29,-3.8000000000000114,down,False
1112,2022-09-30,-1.4899999999999523,down,True
1113,2022-10-03,3.1999999999999886,up,False
1114,2022-10-04,5.610000000000014,up,False
1115,2022-10-05,-4.350000000000023,down,True
1116,2022-10-06,-1.9399999999999977,down,True
1117,2022-10-07,-4.239999999999952,down,False
1118,2022-10-10,1.2000000000000455,up,True
1119,2022-10-11,-1.990000000000009,down,True
1120,2022-10-12,0.410000000000025,up,True
1121,2022-10-13,-7.579999999999984,down,True
1122,2022-10-14,2.4799999999999613,up,True
1123,2022-10-17,6.329999999999984,up,False
1124,2022-10-18,8.189999999999998,up,False
1125,2022-10-19,-2.0600000000000023,down,True
1126,2022-10-20,-0.5900000000000318,down,True
1127,2022-10-21,-0.45999999999997954,down,True
1128,2022-10-24,1.3599999999999568,up,True
1129,2022-10-25,0.020000000000038654,up,True
1130,2022-10-26,-2.9600000000000364,down,True
1131,2022-10-27,0.8199999999999932,up,True
1132,2022-10-28,-0.28000000000002956,down,True
1133,2022-10-31,-2.730000000000018,down,False
1134,2022-11-01,4.009999999999991,up,True
1135,2022-11-02,-0.8600000000000136,down,True
1136,2022-11-03,-3.170000000000016,down,False
1137,2022-11-04,5.970000000000027,up,True
1138,2022-11-07,1.3700000000000045,up,True
1139,2022-11-08,1.25,up,True
1140,2022-11-09,-1.650000000000034,down,False
1141,2022-11-10,13.75,up,False
1142,2022-11-11,1.1800000000000068,up,True
1143,2022-11-14,-1.5199999999999818,down,True
1144,2022-11-15,5.71999999999997,up,True
1145,2022-11-16,-2.0,down,False
1146,2022-11-17,-5.1200000000000045,down,False
1147,2022-11-18,3.410000000000025,up,True
1148,2022-11-21,-1.330000000000041,down,False
1149,2022-11-22,2.0399999999999636,up,False
1150,2022-11-23,-0.2400000000000091,down,True
1151,2022-11-25,-0.5900000000000318,down,True
1152,2022-11-28,-3.2700000000000387,down,False
1153,2022-11-29,-0.14999999999997726,down,True
1154,2022-11-30,0.1300000000000523,up,True
1155,2022-12-01,1.509999999999991,up,True
1156,2022-12-02,-4.849999999999966,down,True
1157,2022-12-05,-2.569999999999993,down,False
1158,2022-12-06,-0.3499999999999659,down,True
1159,2022-12-07,-0.9200000000000159,down,True
1160,2022-12-08,1.7899999999999636,up,False
1161,2022-12-09,-1.160000000000025,down,True
1162,2022-12-12,1.0299999999999727,up,False
1163,2022-12-13,11.689999999999998,up,False
1164,2022-12-14,-0.18000000000000682,down,True
1165,2022-12-15,-5.240000000000009,down,False
1166,2022-12-16,-4.519999999999982,down,False
1167,2022-12-19,0.1500000000000341,up,True
1168,2022-12-20,-0.8599999999999568,down,True
1169,2022-12-21,2.6000000000000227,up,False
1170,2022-12-22,-3.089999999999975,down,False
1171,2022-12-23,-1.5100000000000477,down,True
1172,2022-12-27,0.010000000000047748,up,True
1173,2022-12-28,-0.3800000000000523,down,True
1174,2022-12-29,2.980000000000018,up,False
1175,2022-12-30,-2.6299999999999955,down,False
1176,2023-01-03,1.9700000000000273,up,True
1177,2023-01-04,2.730000000000018,up,True
1178,2023-01-05,-1.6999999999999886,down,False
1179,2023-01-06,3.0400000000000205,up,True
1180,2023-01-09,2.259999999999991,up,True
1181,2023-01-10,-0.4300000000000068,down,True
1182,2023-01-11,1.6499999999999773,up,False
1183,2023-01-12,1.3000000000000114,up,True
1184,2023-01-13,-3.339999999999975,down,True
1185,2023-01-17,-0.01999999999998181,down,True
1186,2023-01-18,1.1499999999999773,up,True
1187,2023-01-19,-2.1399999999999864,down,False
1188,2023-01-20,0.8299999999999841,up,True
1189,2023-01-23,1.2100000000000364,up,False
1190,2023-01-24,-1.3199999999999932,down,True
1191,2023-01-25,-4.560000000000002,down,True
1192,2023-01-26,2.8600000000000136,up,True
1193,2023-01-27,-0.9500000000000455,down,True
1194,2023-01-30,-2.9500000000000455,down,False
1195,2023-01-31,0.18999999999999773,up,True
1196,2023-02-01,-1.0,down,True
1197,2023-02-02,4.509999999999991,up,False
1198,2023-02-03,-5.1200000000000045,down,True
1199,2023-02-06,-2.480000000000018,down,False
1200,2023-02-07,-1.2099999999999795,down,True
1201,2023-02-08,-1.6400000000000432,down,False
1202,2023-02-09,3.7100000000000364,up,True
1203,2023-02-10,-1.2699999999999818,down,True
1204,2023-02-13,0.7699999999999818,up,False
1205,2023-02-14,-1.5900000000000318,down,True
1206,2023-02-15,-2.1499999999999773,down,True
1207,2023-02-16,-5.069999999999993,down,False
1208,2023-02-17,-2.0500000000000114,down,False
1209,2023-02-21,-4.050000000000011,down,False
1210,2023-02-22,0.11000000000001364,up,True
1211,2023-02-23,3.0500000000000114,up,True
1212,2023-02-24,-5.259999999999991,down,False
1213,2023-02-27,3.6899999999999977,up,False
1214,2023-02-28,-0.6299999999999955,down,True
1215,2023-03-01,-0.47999999999996135,down,True
1216,2023-03-02,-1.9499999999999886,down,True
1217,2023-03-03,1.8899999999999864,up,False
1218,2023-03-06,1.0900000000000318,up,False
1219,2023-03-07,-0.08999999999997499,down,True
1220,2023-03-08,-0.12999999999999545,down,True
1221,2023-03-09,0.8899999999999864,up,True
1222,2023-03-10,-0.8100000000000023,down,True
1223,2023-03-13,-4.140000000000043,down,True
1224,2023-03-14,5.0400000000000205,up,False
1225,2023-03-15,-5.759999999999991,down,False
1226,2023-03-16,-2.5499999999999545,down,True
1227,2023-03-17,-2.579999999999984,down,False
1228,2023-03-20,0.25,up,True
1229,2023-03-21,3.6899999999999977,up,False
1230,2023-03-22,-0.20999999999997954,down,True
1231,2023-03-23,2.269999999999982,up,True
1232,2023-03-24,-1.160000000000025,down,True
1233,2023-03-27,2.430000000000007,up,True
1234,2023-03-28,-0.6700000000000159,down,True
1235,2023-03-29,4.100000000000023,up,False
1236,2023-03-30,2.930000000000007,up,False
1237,2023-03-31,0.9900000000000091,up,False
1238,2023-04-03,-0.3299999999999841,down,True
1239,2023-04-04,0.7800000000000296,up,True
1240,2023-04-05,-0.7800000000000296,down,False
1241,2023-04-06,-0.9300000000000068,down,True
1242,2023-04-10,-2.509999999999991,down,True
1243,2023-04-11,0.6800000000000068,up,True
1244,2023-04-12,1.9700000000000273,up,True
1245,2023-04-13,1.25,up,False
1246,2023-04-14,-0.4300000000000068,down,True
1247,2023-04-17,-0.18999999999999773,down,True
1248,2023-04-18,1.660000000000025,up,True
1249,2023-04-19,-1.7100000000000364,down,True
1250,2023-04-20,-2.7200000000000273,down,False
1251,2023-04-21,0.13999999999998636,up,True
1252,2023-04-24,-0.20999999999997954,down,True
1253,2023-04-25,-2.07000000000005,down,False
1254,2023-04-26,0.5099999999999909,up,True
1255,2023-04-27,2.5,up,False
